"Category level 1";"Category level 2";"Category level 3";"Category level 4";"Code";"Optional EAN";"Nature of Product authorized";"Mandatory specific data"
"HABERDASHERY";"FINISHING ACCESSORIES";"FASTENER - BUTTON - ZIP";"FASTENER - BUTTON - ZIP";"15020301";"No";"Standard";
"HABERDASHERY";"FINISHING ACCESSORIES";"FELTING ACCELERATOR - FELTING PRODUCT";"FELTING ACCELERATOR - FELTING PRODUCT";"15020601";"No";"Standard";
"HABERDASHERY";"FINISHING ACCESSORIES";"POMPOM - POMPOM KIT";"POMPOM - POMPOM KIT";"15020401";"No";"Standard";
"HABERDASHERY";"FINISHING ACCESSORIES";"TRANSFER - SERIGRAPH";"TRANSFER - SERIGRAPH";"15020501";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"CROCHET";"CROCHET";"15010501";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"KNITTING NEEDLE";"KNITTING NEEDLE";"15010301";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"MARKING - TISSUE MARKING";"MARKING - TISSUE MARKING";"15010E01";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"NEEDLE THREADER";"NEEDLE THREADER";"15010901";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"PATTERN - TUTORIAL";"PATTERN - TUTORIAL";"15010D01";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"PIN - SAFETY PIN";"PIN - SAFETY PIN";"15010401";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"QUICK UNPICK - UNPICKER ";"QUICK UNPICK - UNPICKER ";"15010801";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"RULE - RULE FOR HEM - SEWING GAUGE";"RULE - RULE FOR HEM - SEWING GAUGE";"15010C01";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"SEWING CLAMP - BIAS DEVICE";"SEWING CLAMP - BIAS DEVICE";"15010B01";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"SEWING KIT";"SEWING KIT";"15010A01";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"SEWING NEEDLE - REPAIR NEEDLE ";"SEWING NEEDLE - REPAIR NEEDLE ";"15010201";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"SEWING SCISSORS - SHARPENER";"SEWING SCISSORS - SHARPENER";"15010701";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"SEWING STAPLE - METAL BUCKLE - CARBINIER - RING";"SEWING STAPLE - METAL BUCKLE - CARBINIER - RING";"15010101";"No";"Standard";
"HABERDASHERY";"SEWING ACCESSORIES";"THIMBLE - FINGERSTALL";"THIMBLE - FINGERSTALL";"15010601";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"BEESWAX";"BEESWAX";"15030101";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"ELASTIC - CORD";"ELASTIC - CORD";"15030701";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"EMBROIDERING OR SEWING THREAD - COLOUR CHART ";"EMBROIDERING OR SEWING THREAD - COLOUR CHART ";"15030301";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"FABRIC";"FABRIC";"15030601";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"FABRIC GLUE";"FABRIC GLUE";"15030201";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"KNITTING WOOL - BALL";"KNITTING WOOL - BALL";"15030401";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"RIBBONS - RIBBON SPOOL";"RIBBONS - RIBBON SPOOL";"15030501";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"SEWING WORK KIT";"SEWING WORK KIT";"15030801";"No";"Standard";
"HABERDASHERY";"SEWING CONSUMABLES";"WADDING - FILLING - TEXTILE STUFFING";"WADDING - FILLING - TEXTILE STUFFING";"15030901";"No";"Standard";
"HABERDASHERY";"SEWING TIDYING";"CASE - CARRYING BAG - SEWING KIT";"CASE - CARRYING BAG - SEWING KIT";"15040301";"No";"Standard";
"HABERDASHERY";"SEWING TIDYING";"NEEDLE SPIKE ";"NEEDLE SPIKE ";"15040101";"No";"Standard";
"HABERDASHERY";"SEWING TIDYING";"WORKBOX - ORGANIZER BOX - SEWING CADDY";"WORKBOX - ORGANIZER BOX - SEWING CADDY";"15040201";"No";"Standard";
"HABERDASHERY";"SUPPORT FOR SEWING";"FRAME - DRUM";"FRAME - DRUM";"15060201";"No";"Standard";
"HABERDASHERY";"SUPPORT FOR SEWING";"SEWING DUMMY";"SEWING DUMMY";"15060101";"No";"Standard";
"HABERDASHERY";"SUPPORT FOR SEWING";"SUPPORT - EMBROIDERY CANVAS ";"SUPPORT - EMBROIDERY CANVAS ";"15060301";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"CABLE - CHAIN";"CABLE - CHAIN";"0W010201";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"CABLE TIE - CABLE CUTTER";"CABLE TIE - CABLE CUTTER";"0W010101";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"HOOK - SHACKLE - LIFTING RINGS - PARBUCKLE";"HOOK - SHACKLE - LIFTING RINGS - PARBUCKLE";"0W010401";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"MESH - LINK - HOOK - SNAP";"MESH - LINK - HOOK - SNAP";"0W010601";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"REEL - CABLE UNWINDER - COIL";"REEL - CABLE UNWINDER - COIL";"0W010901";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"ROPES - HALYARD";"ROPES - HALYARD";"0W010301";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"SHEAVE - PULLEY";"SHEAVE - PULLEY";"0W010701";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"SLING";"SLING";"0W010501";"No";"Standard";
"HANDLING";" LIFTING AND SECURING ACCESSORIES";"STRAP - STRETCHER - SECURING SET";"STRAP - STRETCHER - SECURING SET";"0W010801";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"HOIST - TROLLEY HOIST";"HOIST - TROLLEY HOIST";"0W020601";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"INDUSTRIAL JACK - ACTUATOR - ACTUATOR PUMP";"INDUSTRIAL JACK - ACTUATOR - ACTUATOR PUMP";"0W020201";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"INDUSTRIAL WINCH";"INDUSTRIAL WINCH";"0W020901";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"LIFTING CLAMP - BEARER";"LIFTING CLAMP - BEARER";"0W020701";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"LIFTING TABLE";"LIFTING TABLE";"0W020801";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"PALLET LIFTER - LIFTING BEAM -MATERIAL LIFTER ";"PALLET LIFTER - LIFTING BEAM -MATERIAL LIFTER ";"0W020501";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"SPARE PARTS LIFTING DEVICES ";"SPARE PARTS LIFTING DEVICES ";"0W020101";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"STACKER - LIFT - ORDER PROCESSOR";"STACKER - LIFT - ORDER PROCESSOR";"0W020301";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"TRAILER-CONSTRUCTION LIFT - FURNITURE LIFT - TILE LIFT";"TRAILER-CONSTRUCTION LIFT - FURNITURE LIFT - TILE LIFT";"0W020A01";"No";"Standard";
"HANDLING";"LIFTING DEVICES";"WORKSHOP CRANE - CHINNING BAR - PORTAL";"WORKSHOP CRANE - CHINNING BAR - PORTAL";"0W020401";"No";"Standard";
"HANDLING";"ROLLING AND CONVEYING";"BALL TRANSFER - ROLLER - BEARINGS";"BALL TRANSFER - ROLLER - BEARINGS";"0W030201";"No";"Standard";
"HANDLING";"ROLLING AND CONVEYING";"CARRIER - CONVEYOR";"CARRIER - CONVEYOR";"0W030501";"No";"Standard";
"HANDLING";"ROLLING AND CONVEYING";"RAIL HANDLING";"RAIL HANDLING";"0W030301";"No";"Standard";
"HANDLING";"ROLLING AND CONVEYING";"RAMP - CARGO BRIDGE";"RAMP - CARGO BRIDGE";"0W030401";"No";"Standard";
"HANDLING";"ROLLING AND CONVEYING";"ROLLING SPARE PARTS";"ROLLING SPARE PARTS";"0W030101";"No";"Standard";
"HANDLING";"SECURITE ENTREPOT";"ABSORBANT INDUSTRIEL";"ABSORBANT INDUSTRIEL";"0W050401";"No";"Standard";
"HANDLING";"SECURITE ENTREPOT";"ARCEAU - BARRIERE - BUTOIR DE QUAI";"ARCEAU - BARRIERE - BUTOIR DE QUAI";"0W050301";"No";"Standard";
"HANDLING";"SECURITE ENTREPOT";"CHARIOT - SAC - CONTENEUR MOBILE D INTERVENTION";"CHARIOT - SAC - CONTENEUR MOBILE D INTERVENTION";"0W050501";"No";"Standard";
"HANDLING";"SECURITE ENTREPOT";"PANNEAU - RIDEAU - LANIERE SOUPLE";"PANNEAU - RIDEAU - LANIERE SOUPLE";"0W050601";"No";"Standard";
"HANDLING";"SECURITE ENTREPOT";"SABOT - POTELET DE PROTECTION";"SABOT - POTELET DE PROTECTION";"0W050101";"No";"Standard";
"HANDLING";"SECURITE ENTREPOT";"TRAVERSE DE PROTECTION";"TRAVERSE DE PROTECTION";"0W050201";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"ACCESSORY FOR TROLLEY - BRAKE - WORKPIECE CARRIER";"ACCESSORY FOR TROLLEY - BRAKE - WORKPIECE CARRIER";"0W040201";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"DRUM CRADLE ";"DRUM CRADLE ";"0W040B01";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"DUMP TRUCK - TIPPER";"DUMP TRUCK - TIPPER";"0W040A01";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"HANDLING SUCTION CUP - CLAW - CARRYING HANDLE";"HANDLING SUCTION CUP - CLAW - CARRYING HANDLE";"0W040901";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"HANDLING TRAILER - RIGID AXLE - TRANPORT TROLLEY";"HANDLING TRAILER - RIGID AXLE - TRANPORT TROLLEY";"0W040501";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"LOAD TRANSPORT SPARE PARTS ";"LOAD TRANSPORT SPARE PARTS ";"0W040101";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"PALLET JACK";"PALLET JACK";"0W040801";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"ROLL CAGE";"ROLL CAGE";"0W040601";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"ROLLER - DOLLIES - EDGE ROLLERS";"ROLLER - DOLLIES - EDGE ROLLERS";"0W040701";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"SACK TRUCK";"SACK TRUCK";"0W040401";"No";"Standard";
"HANDLING";"SHIPPING AND HANDLING OF LOADS";"TROLLEY - FEEDER TRAY";"TROLLEY - FEEDER TRAY";"0W040301";"No";"Standard";
"HANDLING";"STOCKAGE";"ACCESSOIRES - PIECES DETACHEES STOCKAGE";"ACCESSOIRES - PIECES DETACHEES STOCKAGE";"0W060401";"No";"Standard";
"HANDLING";"STOCKAGE";"BOX - COFFRE - CANTINE DE STOCKAGE";"BOX - COFFRE - CANTINE DE STOCKAGE";"0W060201";"No";"Standard";
"HANDLING";"STOCKAGE";"CITERNE - CUVE - FUT - JERRYCAN";"CITERNE - CUVE - FUT - JERRYCAN";"0W060301";"No";"Standard";
"HANDLING";"STOCKAGE";"FLACON- PULVERISATEUR - BROC VERSEUR";"FLACON- PULVERISATEUR - BROC VERSEUR";"0W060501";"No";"Standard";
"HANDLING";"STOCKAGE";"RAYONNAGE - RACK";"RAYONNAGE - RACK";"0W060101";"No";"Standard";
"HARDWARE SHOP";"AIR PURITY";"HUMIDIFIER - RADIATOR HUMIDIFIER  ";"HUMIDIFIER - RADIATOR HUMIDIFIER  ";"16050201";"No";"Standard";
"HARDWARE SHOP";"AIR PURITY";"HUMIDITY ABSORBER";"HUMIDITY ABSORBER";"16050101";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"BASIN - BOWL";"BASIN - BOWL";"16060201";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"BROOM - HAND BRUSH - DUSTPAN";"BROOM - HAND BRUSH - DUSTPAN";"16060101";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"BROOM HANDLE - BROOM HEAD";"BROOM HANDLE - BROOM HEAD";"16060A01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"BUCKET - PRESS";"BUCKET - PRESS";"16060H01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"CLEANING TROLLEY";"CLEANING TROLLEY";"16060601";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"CLEANING TROLLEY - WASHING - SERVICE";"CLEANING TROLLEY - WASHING - SERVICE";"16060501";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"COMBINATION CONTAINER - SELECTIVE SORTING";"COMBINATION CONTAINER - SELECTIVE SORTING";"16060J01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"FEATHER DUSTER - DUSTER WIPE - DUST UTENSIL";"FEATHER DUSTER - DUSTER WIPE - DUST UTENSIL";"16060C01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"FLOOR SQUEEGEE";"FLOOR SQUEEGEE";"16060G01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"HAND BRUSH";"HAND BRUSH";"16060301";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"HOUSEHOLD GLOVE - DISH WASHING GLOVE";"HOUSEHOLD GLOVE - DISH WASHING GLOVE";"16060901";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"HOUSEHOLD TROLLEY";"HOUSEHOLD TROLLEY";"16060701";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"MOP - CLOTH - SPANISH MOP HEAD";"MOP - CLOTH - SPANISH MOP HEAD";"16060I01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"SPONGE - WASHING UP CLOTH - SCOURING ARTICLE";"SPONGE - WASHING UP CLOTH - SCOURING ARTICLE";"16060801";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"SPRAYER";"SPRAYER";"16060E01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"SQUEEGEE - WINDOW CLEANING UTENSIL";"SQUEEGEE - WINDOW CLEANING UTENSIL";"16060F01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"WASTE BIN - BASKET - BAG STAND";"WASTE BIN - BASKET - BAG STAND";"16060D01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"WASTE TONGS";"WASTE TONGS";"16060B01";"No";"Standard";
"HARDWARE SHOP";"CLEANING EQUIPMENT";"WC BRUSH";"WC BRUSH";"16060401";"No";"Standard";
"HARDWARE SHOP";"FUEL";"ETHANOL";"ETHANOL";"16010D01";"No";"Standard";
"HARDWARE SHOP";"FUEL";"FIRE LIGHTING CHEMICAL PRODUCT";"FIRE LIGHTING CHEMICAL PRODUCT";"16010801";"No";"Standard";
"HARDWARE SHOP";"FUEL";"GAS BOTTLE - CARTRIDGE";"GAS BOTTLE - CARTRIDGE";"16010201";"No";"Standard";
"HARDWARE SHOP";"FUEL";"HEAT-EFFICIENT LOG";"HEAT-EFFICIENT LOG";"16010A01";"No";"Standard";
"HARDWARE SHOP";"FUEL";"HEATING OIL";"HEATING OIL";"16010901";"No";"Standard";
"HARDWARE SHOP";"FUEL";"HELIUM";"HELIUM";"16010701";"No";"Standard";
"HARDWARE SHOP";"FUEL";"LAVA STONE";"LAVA STONE";"16010G01";"No";"Standard";
"HARDWARE SHOP";"FUEL";"LIGNITE";"LIGNITE";"16010C01";"No";"Standard";
"HARDWARE SHOP";"FUEL";"MATCHES";"MATCHES";"16010101";"No";"Standard";
"HARDWARE SHOP";"FUEL";"PELLETS ";"PELLETS ";"16010B01";"No";"Standard";
"HARDWARE SHOP";"FUEL";"SMOKING WOOD";"SMOKING WOOD";"16010E01";"No";"Standard";
"HARDWARE SHOP";"FUEL";"VINE STALKS";"VINE STALKS";"16010F01";"No";"Standard";
"HARDWARE SHOP";"FUEL";"WOOD CHARCOAL";"WOOD CHARCOAL";"16010401";"No";"Standard";
"HARDWARE SHOP";"FUEL";"WOOD CHIPS - LOG - TWIGS";"WOOD CHIPS - LOG - TWIGS";"16010501";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"BATHROOM CLEANER";"BATHROOM CLEANER";"16070N01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"BICARBONATE OF SODA";"BICARBONATE OF SODA";"16070301";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"BLEACH - BLEACH TABLET";"BLEACH - BLEACH TABLET";"16070801";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"CHEMICAL WC MAINTENANCE";"CHEMICAL WC MAINTENANCE";"16070B01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"CIRAGE - AUTRES PRODUIT D'ENTRETIEN CHAUSSURE";"CIRAGE - AUTRES PRODUIT D'ENTRETIEN CHAUSSURE";"16070701";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"CLEANING PRODUCT FOR HAND WASHING";"CLEANING PRODUCT FOR HAND WASHING";"16070J01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"CLEANING WIPE";"CLEANING WIPE";"16070101";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"COPPER CLEANER";"COPPER CLEANER";"16070E01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"DESCALER";"DESCALER";"16070601";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"DISHWASHER CARE - DISHWASHER FRESHENER";"DISHWASHER CARE - DISHWASHER FRESHENER";"16070901";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"DISHWASHER DETERGENT - REGENERATING SALT - RINSE AID";"DISHWASHER DETERGENT - REGENERATING SALT - RINSE AID";"16070H01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"FLOOR CLEANER";"FLOOR CLEANER";"16070K01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"INDOOR AIR FRESHENER INSIDE - INDOOR PERFUME";"INDOOR AIR FRESHENER INSIDE - INDOOR PERFUME";"16070R01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"KITCHEN AND HOUSEHOLD APPLIANCE DEODORANT";"KITCHEN AND HOUSEHOLD APPLIANCE DEODORANT";"16070501";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"KITCHEN CLEANING PRODUCT";"KITCHEN CLEANING PRODUCT";"16070D01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"LIME - LIME WATER";"LIME - LIME WATER";"16070401";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"METHYLATED SPIRIT - WHITE SPIRIT";"METHYLATED SPIRIT - WHITE SPIRIT";"16070201";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"MULTI-PURPOSE CLEANING PRODUCT - UNIVERSAL CARE";"MULTI-PURPOSE CLEANING PRODUCT - UNIVERSAL CARE";"16070I01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"OUTDOOR CLEANING PRODUCT";"OUTDOOR CLEANING PRODUCT";"16070C01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"PRODUIT ENTRETIEN CUIR";"PRODUIT ENTRETIEN CUIR";"16070U01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"PRODUIT ENTRETIEN LENTILLES - ETUI - SOIN OCULAIRE - GOUTTE";"PRODUIT ENTRETIEN LENTILLES - ETUI - SOIN OCULAIRE - GOUTTE";"16070T01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"PRODUIT ENTRETIEN LUNETTES";"PRODUIT ENTRETIEN LUNETTES";"16070S01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"RENOVATOR FOR ALL MATERIALS";"RENOVATOR FOR ALL MATERIALS";"16070F01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"SPECIAL FURNITURE CLEANER";"SPECIAL FURNITURE CLEANER";"16070O01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"SPECIAL HOUSEHOLD APPLIANCE PRODUCT";"SPECIAL HOUSEHOLD APPLIANCE PRODUCT";"16070P01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"STEEL SOAP";"STEEL SOAP";"16070Q01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"UNBLOCKING PRODUCT - PIPE MAINTENANCE ";"UNBLOCKING PRODUCT - PIPE MAINTENANCE ";"16070G01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"WATER TANK MAINTENANCE";"WATER TANK MAINTENANCE";"16070A01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"WC CLEANER";"WC CLEANER";"16070M01";"No";"Standard";
"HARDWARE SHOP";"HOUSEHOLD PRODUCTS";"WINDOW CLEANER";"WINDOW CLEANER";"16070L01";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"ANTI-VERMIN PACK";"ANTI-VERMIN PACK";"16040501";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"APPLICATOR GUN - APPLICATION EQUIPMENT";"APPLICATOR GUN - APPLICATION EQUIPMENT";"16040A01";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"HOUSE VERMIN TRAP";"HOUSE VERMIN TRAP";"16040201";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"INSECTICIDE PRODUCT";"INSECTICIDE PRODUCT";"16040301";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"PROTECTION SPIKE - TILE PROTECTION";"PROTECTION SPIKE - TILE PROTECTION";"16040701";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"PROTECTIVE SUIT";"PROTECTIVE SUIT";"16040401";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"RAQUETTE ELECTRIQUE ANTI-MOUSTIQUES - RAQUETTE ELECTRIQUE ANTI-INSECTES";"RAQUETTE ELECTRIQUE ANTI-MOUSTIQUES - RAQUETTE ELECTRIQUE ANTI-INSECTES";"16040101";"No";"Standard";
"HARDWARE SHOP";"INSECTICIDE - RAT POISON";"ULTRASOUND - DETERRENT - LASER";"ULTRASOUND - DETERRENT - LASER";"16040601";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"ANTI-FADING WIPE";"ANTI-FADING WIPE";"16020F01";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"DEMINERALIZED WATER";"DEMINERALIZED WATER";"16020701";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"IRON SOLE CLEANER";"IRON SOLE CLEANER";"16020B01";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"IRONING  AID - WIPE";"IRONING  AID - WIPE";"16020801";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"LINEN DISINFECTANT ";"LINEN DISINFECTANT ";"16020301";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"LINEN PERFUME - PILLOW PERFUME";"LINEN PERFUME - PILLOW PERFUME";"16020C01";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"SEALER";"SEALER";"16020G01";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"SOFTENER";"SOFTENER";"16020101";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"STARCH";"STARCH";"16020901";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"TEXTILE DEODORANT";"TEXTILE DEODORANT";"16020401";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"TEXTILE DYE ";"TEXTILE DYE ";"16020E01";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"TEXTILE STAIN REMOVER";"TEXTILE STAIN REMOVER";"16020501";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"WASHING BALL";"WASHING BALL";"16020201";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"WASHING MACHINE MAINTENANCE PRODUCT";"WASHING MACHINE MAINTENANCE PRODUCT";"16020D01";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE";"WASHING POWDER";"WASHING POWDER";"16020A01";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE EQUIPMENT ";"CLOTHING FLUFF REMOVER";"CLOTHING FLUFF REMOVER";"16030201";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE EQUIPMENT ";"IRONING BOARD - COVER";"IRONING BOARD - COVER";"16030701";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE EQUIPMENT ";"LANDRY CLIP";"LANDRY CLIP";"16030601";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE EQUIPMENT ";"LAUNDRY FOLDING PLATE";"LAUNDRY FOLDING PLATE";"16030401";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE EQUIPMENT ";"LAUNDRY NET - WASHING";"LAUNDRY NET - WASHING";"16030301";"No";"Standard";
"HARDWARE SHOP";"LINEN CARE EQUIPMENT ";"LAUNDRY WIRE - DRYING RACK - CLOTHES HORSE - DRYING BAG";"LAUNDRY WIRE - DRYING RACK - CLOTHES HORSE - DRYING BAG";"16030801";"No";"Standard";
"HARDWARE SHOP";"PAPERS";"KITCHEN TOWELS - DISPOSABLE HAND WIPE";"KITCHEN TOWELS - DISPOSABLE HAND WIPE";"16080201";"No";"Standard";
"HARDWARE SHOP";"PAPERS";"TOILET PAPER";"TOILET PAPER";"16080101";"No";"Standard";
"HARDWARE SHOP";"PILES";"PILES";"PILES";"160A0101";"No";"Standard";
"HARDWARE SHOP";"WASTE COLLECTION";"ATTAPULGITE - ABSORBENT FOAM";"ATTAPULGITE - ABSORBENT FOAM";"16090301";"No";"Standard";
"HARDWARE SHOP";"WASTE COLLECTION";"BIN LINER - PLASTIC BAG";"BIN LINER - PLASTIC BAG";"16090201";"No";"Standard";
"HARDWARE SHOP";"WASTE COLLECTION";"WASTE COMPACTOR";"WASTE COMPACTOR";"16090101";"No";"Standard";
"HOME APPLIANCES";"AIR TREATMENT ";"ACCESSORIES AND PARTS - AIR TREATMENT ";"ACCESSORIES AND PARTS - AIR TREATMENT ";"0I090401";"No";"Standard";
"HOME APPLIANCES";"AIR TREATMENT ";"AIR DRYER ";"AIR DRYER ";"0I090301";"No";"Standard";
